payment_value,payment_installments,price,freight_value,item_count,delivery_delay_days,review_score,product_category_name_english,high_risk
90.42,8.0,71.99,18.43,1.0,0.0,5.0,health_beauty,0
48.11,1.0,26.0,22.11,1.0,-11.0,5.0,auto,0
80.33,1.0,65.0,15.33,1.0,1.0,4.0,sports_leisure,0
10.07,1.0,2.29,7.78,1.0,-8.0,5.0,stationery,0
94.31,2.0,79.0,15.31,1.0,-17.0,4.0,watches_gifts,0
32.77,1.0,24.9,7.87,1.0,-18.0,5.0,garden_tools,0
65.22,3.0,46.99,18.23,1.0,-37.0,5.0,computers_accessories,0
249.57,10.0,165.0,84.57,1.0,-21.0,5.0,housewares,0
301.35,5.0,279.9,21.45,1.0,-20.0,1.0,baby,1
231.18,8.0,215.9,15.28,1.0,-12.0,5.0,watches_gifts,0
70.38,1.0,54.9,15.48,1.0,-7.0,5.0,sports_leisure,0
59.23,1.0,44.0,15.23,1.0,-13.0,4.0,stationery,0
715.32,2.0,699.4,15.92,1.0,0.0,5.0,health_beauty,0
171.79,1.0,129.9,41.89,1.0,-12.0,5.0,luggage_accessories,0
213.74,1.0,179.98,33.76,2.0,-15.0,4.0,housewares,0
73.47,5.0,53.9,19.57,1.0,-21.0,4.0,bed_bath_table,0
56.96,1.0,34.9,22.06,1.0,-10.0,5.0,toys,0
112.6,2.0,96.0,16.6,1.0,-25.0,5.0,garden_tools,0
330.08,1.0,259.9,70.18,1.0,5.0,5.0,luggage_accessories,0
79.81,1.0,59.9,19.91,1.0,0.0,1.0,sports_leisure,1
138.81,2.0,119.99,18.82,1.0,-3.0,5.0,health_beauty,0
37.5,1.0,24.9,12.6,1.0,-6.0,5.0,watches_gifts,0
114.75,10.0,94.9,19.85,1.0,-11.0,5.0,pet_shop,0
63.72,1.0,29.6,34.12,2.0,-11.0,1.0,0,1
371.32,5.0,359.99,11.33,1.0,-9.0,5.0,watches_gifts,0
107.46,1.0,99.0,8.46,1.0,-8.0,5.0,computers_accessories,0
74.88,1.0,56.9,17.98,1.0,-7.0,4.0,food_drink,0
245.66,6.0,0.0,0.0,0.0,0.0,3.0,0,1
207.89,5.0,168.9,38.99,1.0,-28.0,5.0,watches_gifts,0
41.25,1.0,28.9,12.35,1.0,-14.0,5.0,fashion_bags_accessories,0
106.43,2.0,90.5,15.93,1.0,0.0,3.0,sports_leisure,1
53.39,1.0,46.0,7.39,1.0,-9.0,5.0,sports_leisure,0
178.69,8.0,159.96,18.73,1.0,-11.0,5.0,office_furniture,0
40.95,1.0,29.99,10.96,1.0,-29.0,5.0,cool_stuff,0
204.17,1.0,185.0,19.17,1.0,-13.0,4.0,watches_gifts,0
62.83,1.0,49.9,12.93,1.0,-16.0,5.0,health_beauty,0
153.52,3.0,129.9,23.62,1.0,-1.0,1.0,musical_instruments,1
82.25,1.0,72.99,9.26,1.0,-17.0,5.0,cool_stuff,0
82.39,3.0,69.9,8.86,1.0,-11.0,4.0,sports_leisure,0
173.21,10.0,119.99,53.22,1.0,17.0,1.0,baby,1
169.35,1.0,141.0,28.35,1.0,-13.0,5.0,electronics,0
32.38,1.0,19.9,12.48,1.0,-6.0,5.0,electronics,0
142.64,1.0,127.0,15.64,1.0,-16.0,4.0,stationery,0
85.05,1.0,66.7,18.35,1.0,-14.0,5.0,home_appliances,0
105.6,1.0,89.9,15.7,1.0,-2.0,5.0,health_beauty,0
90.3,9.0,78.25,12.05,1.0,-5.0,4.0,bed_bath_table,0
256.87,15.0,199.0,57.87,1.0,-8.0,5.0,furniture_decor,0
62.68,1.0,54.9,7.78,1.0,-14.0,5.0,telephony,0
182.98,1.0,159.0,23.98,1.0,-5.0,5.0,bed_bath_table,0
105.32,1.0,97.77,7.55,1.0,-10.0,5.0,0,0
99.9,1.0,99.9,0.0,1.0,-7.0,5.0,watches_gifts,0
99.9,3.0,99.9,0.0,1.0,-16.0,3.0,watches_gifts,0
112.42,1.0,99.99,12.43,1.0,-20.0,3.0,art,0
61.45,6.0,27.3,34.15,1.0,15.0,1.0,0,1
30.58,1.0,16.46,14.12,1.0,-19.0,5.0,housewares,0
246.85,2.0,229.0,17.85,1.0,-15.0,4.0,sports_leisure,0
72.08,4.0,59.0,13.08,1.0,-10.0,5.0,computers_accessories,0
119.32,1.0,105.0,14.32,1.0,-3.0,3.0,computers_accessories,0
199.67,1.0,179.8,19.88,2.0,-9.0,5.0,home_confort,0
43.74,1.0,19.99,23.75,1.0,-5.0,5.0,housewares,0
88.49,3.0,69.9,18.59,1.0,-15.0,4.0,computers_accessories,0
163.79,1.0,148.0,15.79,1.0,-15.0,4.0,watches_gifts,0
91.79,1.0,78.8,12.99,1.0,-19.0,3.0,furniture_decor,0
244.81,2.0,229.9,14.91,1.0,2.0,5.0,bed_bath_table,0
134.56,8.0,119.99,14.57,1.0,-19.0,5.0,sports_leisure,0
636.74,10.0,572.0,64.74,1.0,-2.0,2.0,cool_stuff,1
75.85,1.0,52.9,22.95,1.0,-13.0,3.0,bed_bath_table,0
226.47,4.0,199.0,27.47,1.0,1.0,1.0,auto,1
133.18,1.0,119.9,13.28,1.0,-12.0,4.0,sports_leisure,0
103.55,8.0,89.9,13.65,1.0,-15.0,5.0,bed_bath_table,0
135.84,1.0,119.9,15.94,1.0,-14.0,5.0,watches_gifts,0
183.38,4.0,174.9,8.48,1.0,-3.0,3.0,watches_gifts,0
187.56,10.0,154.99,32.57,2.0,-16.0,1.0,cool_stuff,1
905.76,6.0,887.0,18.76,1.0,-7.0,5.0,baby,0
37.77,1.0,29.99,7.78,1.0,-3.0,5.0,telephony,0
196.32,10.0,178.0,18.32,2.0,-8.0,5.0,health_beauty,0
374.42,10.0,359.9,14.52,1.0,-20.0,5.0,perfumery,0
128.75,1.0,112.0,16.75,1.0,5.0,4.0,sports_leisure,0
44.67,4.0,29.9,11.85,1.0,-6.0,5.0,baby,0
55.1,5.0,38.99,16.11,1.0,-10.0,2.0,bed_bath_table,1
266.14,5.0,238.0,28.14,1.0,-20.0,4.0,cool_stuff,0
142.96,1.0,117.3,25.66,1.0,-20.0,4.0,auto,0
88.72,1.0,59.9,28.82,1.0,-23.0,5.0,garden_tools,0
112.3,2.0,99.9,12.4,1.0,-5.0,3.0,bed_bath_table,0
32.09,1.0,16.99,15.1,1.0,-14.0,3.0,housewares,0
98.34,3.0,79.9,18.44,1.0,-34.0,4.0,bed_bath_table,0
122.25,1.0,86.69999999999999,35.55,3.0,-3.0,5.0,bed_bath_table,0
475.97,1.0,458.0,17.97,1.0,-17.0,5.0,health_beauty,0
31.09,3.0,16.99,14.1,1.0,-18.0,5.0,computers_accessories,0
217.15,2.0,199.99,17.16,1.0,-15.0,5.0,toys,0
4513.32,10.0,4399.87,113.45,1.0,-12.0,5.0,musical_instruments,0
98.7,1.0,69.9,28.8,1.0,-11.0,1.0,furniture_decor,1
176.09,8.0,159.9,16.19,1.0,-11.0,5.0,housewares,0
474.4,1.0,439.8,34.6,2.0,-7.0,5.0,computers_accessories,0
48.27,1.0,40.0,8.27,1.0,-2.0,4.0,auto,0
50.17,1.0,40.9,9.27,1.0,-21.0,5.0,health_beauty,0
38.66,1.0,23.4,15.26,1.0,-11.0,5.0,costruction_tools_tools,0
136.98,4.0,118.58,18.4,1.0,-21.0,4.0,bed_bath_table,0
102.96,1.0,89.99,12.97,1.0,-10.0,0.0,sports_leisure,0
157.45,1.0,144.0,13.45,1.0,-6.0,4.0,perfumery,0
98.34,1.0,79.9,18.44,1.0,-14.0,5.0,toys,0
137.41,2.0,120.0,17.41,1.0,-19.0,5.0,art,0
130.57,3.0,105.0,25.57,1.0,-23.0,4.0,computers_accessories,0
318.3,4.0,289.0,29.3,1.0,-22.0,3.0,computers_accessories,0
28.77,1.0,20.99,7.78,1.0,-7.0,5.0,telephony,0
30.39,1.0,23.0,7.39,1.0,-11.0,5.0,toys,0
808.91,4.0,794.98,13.93,1.0,-21.0,5.0,air_conditioning,0
157.46,6.0,115.8,41.66,2.0,-16.0,4.0,bed_bath_table,0
65.09,1.0,49.99,15.1,1.0,6.0,5.0,fashion_bags_accessories,0
44.09,1.0,29.99,14.1,1.0,-14.0,1.0,telephony,1
43.0,1.0,28.9,14.1,1.0,-11.0,5.0,computers_accessories,0
154.29,3.0,127.9,26.39,1.0,-33.0,5.0,baby,0
74.51,5.0,59.0,15.51,1.0,-15.0,4.0,computers_accessories,0
146.06,7.0,117.8,28.26,2.0,-16.0,4.0,housewares,0
675.75,10.0,600.74,75.0,3.0,-6.0,5.0,auto,0
322.95,6.0,230.0,92.95,1.0,-21.0,3.0,furniture_decor,0
34.59,1.0,26.3,8.29,1.0,-6.0,5.0,sports_leisure,0
266.18,3.0,249.0,17.18,1.0,-11.0,1.0,furniture_mattress_and_upholstery,1
1768.4,3.0,1569.8000000000002,198.6,2.0,-15.0,4.0,construction_tools_lights,0
23.3,1.0,14.9,8.4,1.0,-6.0,5.0,0,0
317.85,1.0,299.99,17.86,1.0,-20.0,5.0,health_beauty,0
206.97,1.0,179.7,27.27,3.0,-8.0,5.0,computers_accessories,0
54.64,1.0,35.2,19.44,1.0,-8.0,5.0,home_appliances,0
111.09,1.0,98.9,12.19,1.0,-14.0,4.0,health_beauty,0
209.46,4.0,199.9,9.56,1.0,8.0,1.0,perfumery,1
48.71,1.0,39.99,8.72,1.0,-7.0,5.0,stationery,0
484.89,2.0,466.0,18.89,1.0,-8.0,2.0,sports_leisure,1
29.33,2.0,19.99,9.34,1.0,-11.0,5.0,sports_leisure,0
242.44,10.0,223.0,19.44,1.0,-15.0,5.0,watches_gifts,0
163.89,5.0,145.0,18.89,1.0,-12.0,5.0,watches_gifts,0
239.1,1.0,168.0,71.1,6.0,17.0,1.0,garden_tools,1
51.69,1.0,34.9,16.79,1.0,-13.0,5.0,housewares,0
64.22,1.0,47.9,16.32,1.0,-21.0,5.0,baby,0
238.69,5.0,219.9,18.79,1.0,-13.0,5.0,watches_gifts,0
127.98,1.0,103.97,24.01,1.0,-10.0,4.0,furniture_living_room,0
56.29,5.0,39.5,16.79,1.0,-1.0,3.0,baby,0
112.3,2.0,99.9,12.4,1.0,-13.0,5.0,bed_bath_table,0
235.04,8.0,221.99,13.05,1.0,-20.0,5.0,sports_leisure,0
46.01,1.0,29.9,16.11,1.0,-18.0,5.0,toys,0
195.34,4.0,179.99,15.35,1.0,-23.0,2.0,baby,1
284.49,8.0,269.0,15.49,1.0,-10.0,5.0,home_confort,0
37.77,3.0,29.99,7.78,1.0,-8.0,5.0,telephony,0
47.38,1.0,39.99,7.39,1.0,-7.0,4.0,telephony,0
385.02,4.0,324.89,60.13,1.0,-14.0,4.0,baby,0
111.98,1.0,99.9,12.08,1.0,-21.0,5.0,sports_leisure,0
71.14,1.0,56.99,14.15,1.0,-7.0,3.0,perfumery,0
545.9,3.0,527.9,18.0,1.0,-16.0,5.0,health_beauty,0
53.05,1.0,31.9,21.15,1.0,-3.0,5.0,computers_accessories,0
83.47,1.0,59.9,23.57,1.0,-17.0,5.0,musical_instruments,0
75.4,3.0,47.9,27.5,1.0,0.0,5.0,perfumery,0
27.77,1.0,19.99,7.78,1.0,-8.0,5.0,telephony,0
102.23,1.0,89.9,12.33,1.0,-7.0,4.0,bed_bath_table,0
194.45,4.0,164.9,29.55,1.0,6.0,1.0,sports_leisure,1
86.05,5.0,69.9,16.15,1.0,-21.0,4.0,bed_bath_table,0
28.75,1.0,13.65,15.1,1.0,-11.0,5.0,electronics,0
893.12,1.0,829.99,63.13,1.0,-16.0,5.0,sports_leisure,0
90.5,2.0,67.98,22.52,2.0,0.0,5.0,housewares,0
645.04,10.0,619.0,26.04,1.0,-19.0,5.0,watches_gifts,0
193.82,9.0,179.9,13.92,1.0,-7.0,4.0,watches_gifts,0
1894.41,10.0,1797.0,97.41,3.0,-14.0,5.0,computers,0
297.79,2.0,279.0,18.79,1.0,-13.0,5.0,auto,0
76.11,4.0,59.99,16.12,1.0,-15.0,5.0,consoles_games,0
127.5,1.0,109.99,17.51,1.0,0.0,2.0,sports_leisure,1
243.76,6.0,219.9,23.86,1.0,-2.0,5.0,sports_leisure,0
52.54,1.0,36.0,16.54,2.0,-15.0,5.0,computers_accessories,0
56.79,3.0,29.9,26.89,1.0,-23.0,4.0,cool_stuff,0
174.15,1.0,139.9,34.25,1.0,-8.0,5.0,baby,0
117.85,1.0,99.9,17.95,1.0,-9.0,5.0,bed_bath_table,0
135.5,1.0,119.9,15.6,1.0,-16.0,5.0,toys,0
56.0,1.0,25.8,30.2,2.0,20.0,1.0,home_comfort_2,1
136.3,6.0,115.0,21.3,1.0,-14.0,5.0,sports_leisure,0
242.22,1.0,230.0,12.22,1.0,-8.0,5.0,bed_bath_table,0
97.35,1.0,69.9,27.45,1.0,-17.0,5.0,health_beauty,0
115.3,10.0,66.98,48.33,3.0,-13.0,3.0,housewares,0
63.53,1.0,45.9,17.63,1.0,-9.0,5.0,sports_leisure,0
97.51,1.0,83.9,13.61,1.0,-12.0,5.0,furniture_decor,0
83.32,1.0,64.99,18.33,1.0,-28.0,5.0,toys,0
161.9,2.0,139.0,22.9,1.0,-4.0,5.0,computers_accessories,0
290.58,3.0,249.9,40.68,1.0,0.0,5.0,housewares,0
17.59,1.0,8.25,9.34,1.0,-13.0,5.0,furniture_decor,0
76.65,6.0,58.99,17.66,1.0,-16.0,4.0,health_beauty,0
99.18,1.0,75.0,24.18,1.0,-8.0,4.0,furniture_decor,0
36.87,1.0,29.0,7.87,1.0,-10.0,5.0,health_beauty,0
170.37,1.0,120.0,50.37,3.0,-14.0,1.0,computers_accessories,1
64.82,1.0,45.5,19.32,1.0,-21.0,5.0,housewares,0
84.1,1.0,42.89,41.21,2.0,-26.0,4.0,housewares,0
35.23,1.0,17.0,18.23,1.0,-6.0,4.0,sports_leisure,0
89.52,1.0,70.98,18.54,2.0,-14.0,4.0,sports_leisure,0
77.89,7.0,59.9,17.99,1.0,-17.0,5.0,baby,0
106.87,3.0,89.0,17.87,1.0,-7.0,3.0,stationery,0
304.27,1.0,289.9,14.37,1.0,-13.0,5.0,stationery,0
280.46,10.0,229.9,50.56,1.0,-8.0,5.0,luggage_accessories,0
1586.47,10.0,1299.0,104.66,1.0,-15.0,3.0,construction_tools_construction,0
74.88,1.0,49.5,25.38,2.0,-10.0,5.0,furniture_decor,0
114.86,1.0,99.99,14.87,1.0,-11.0,5.0,consoles_games,0
935.36,1.0,839.8,95.56,2.0,-14.0,4.0,baby,0
54.34,1.0,45.0,9.34,1.0,-17.0,5.0,toys,0
56.1,1.0,39.99,16.11,1.0,-11.0,4.0,bed_bath_table,0
175.88,10.0,160.0,15.88,1.0,-12.0,5.0,bed_bath_table,0
2032.0,8.0,1999.9,32.1,1.0,-10.0,5.0,watches_gifts,0
189.38,6.0,122.0,67.38,1.0,-5.0,1.0,housewares,1
55.09,1.0,39.99,15.1,1.0,-7.0,5.0,fashion_bags_accessories,0
133.26,8.0,109.99,23.27,1.0,-8.0,5.0,watches_gifts,0
425.51,10.0,389.98,35.52,2.0,-2.0,4.0,office_furniture,0
78.2,1.0,59.9,18.3,1.0,-28.0,5.0,bed_bath_table,0
50.98,4.0,36.9,14.08,1.0,-19.0,4.0,auto,0
103.04,2.0,79.9,23.14,1.0,-42.0,3.0,bed_bath_table,0
112.25,4.0,98.44,13.81,1.0,-27.0,5.0,computers_accessories,0
189.98,3.0,172.33,17.65,1.0,-6.0,5.0,baby,0
145.51,6.0,129.9,15.61,1.0,-2.0,5.0,sports_leisure,0
82.98,1.0,69.9,13.08,1.0,-2.0,3.0,furniture_decor,0
90.88,4.0,69.9,20.98,1.0,10.0,2.0,furniture_decor,1
264.29,5.0,245.0,19.29,1.0,-35.0,5.0,sports_leisure,0
57.58,1.0,45.73,11.85,1.0,-17.0,5.0,computers_accessories,0
93.28,3.0,69.99,23.29,1.0,-1.0,5.0,art,0
361.07,8.0,325.0,36.07,1.0,12.0,1.0,health_beauty,1
66.5,1.0,48.9,17.6,1.0,-19.0,4.0,small_appliances,0
128.31,3.0,111.9,16.41,1.0,-13.0,1.0,sports_leisure,1
126.4,2.0,110.0,16.4,1.0,-14.0,4.0,sports_leisure,0
354.2,6.0,310.0,44.2,1.0,-18.0,4.0,perfumery,0
1127.29,6.0,1106.99,20.3,1.0,-26.0,1.0,baby,1
114.35,1.0,99.9,14.45,1.0,-1.0,5.0,fixed_telephony,0
41.38,4.0,28.69,12.69,1.0,-11.0,5.0,toys,0
478.78,1.0,431.12,47.66,2.0,-3.0,5.0,food_drink,0
165.32,3.0,79.8,85.52,2.0,-16.0,5.0,0,0
37.58,1.0,22.32,15.26,1.0,-8.0,5.0,computers_accessories,0
213.53,4.0,179.99,33.54,1.0,-19.0,1.0,garden_tools,1
42.0,2.0,27.9,14.1,1.0,-28.0,5.0,computers_accessories,0
366.18,2.0,326.16,40.02,1.0,-19.0,5.0,health_beauty,0
60.41,1.0,44.99,15.42,1.0,-15.0,5.0,perfumery,0
123.61,1.0,104.0,19.61,1.0,-7.0,4.0,sports_leisure,0
132.13,1.0,97.65,34.48,1.0,-1.0,5.0,health_beauty,0
62.19,6.0,34.99,27.2,1.0,-21.0,5.0,books_general_interest,0
136.52,1.0,99.99,36.53,1.0,-14.0,4.0,garden_tools,0
69.03,1.0,54.9,14.13,1.0,-9.0,4.0,sports_leisure,0
51.1,2.0,35.9,15.2,1.0,-1.0,1.0,health_beauty,1
105.32,1.0,74.99,30.33,1.0,-35.0,5.0,sports_leisure,0
147.13,7.0,99.99,47.14,1.0,-16.0,5.0,perfumery,0
89.17,2.0,72.9,16.27,1.0,-18.0,4.0,sports_leisure,0
36.36,3.0,28.0,8.36,1.0,-6.0,5.0,baby,0
69.27,1.0,49.95,19.32,1.0,-3.0,4.0,bed_bath_table,0
86.06,6.0,62.9,23.16,1.0,-14.0,5.0,auto,0
120.08,1.0,99.0,21.08,1.0,-13.0,5.0,cool_stuff,0
170.6,2.0,157.99,12.61,1.0,-9.0,4.0,watches_gifts,0
62.79,1.0,50.0,12.79,1.0,-7.0,5.0,sports_leisure,0
175.94,10.0,139.8,36.14,2.0,-2.0,4.0,bed_bath_table,0
217.36,4.0,179.2,38.16,1.0,0.0,1.0,auto,1
147.24,7.0,116.92,30.32,2.0,-13.0,2.0,garden_tools,1
303.54,10.0,293.9,9.64,1.0,-3.0,5.0,consoles_games,0
148.15,1.0,129.99,18.16,1.0,-7.0,5.0,cool_stuff,0
74.17,5.0,59.0,15.17,1.0,-8.0,5.0,health_beauty,0
481.3,10.0,469.0,12.3,1.0,-8.0,3.0,computers_accessories,0
154.8,10.0,105.84,48.96,3.0,-25.0,2.0,home_construction,1
200.36,1.0,184.9,15.46,1.0,-16.0,1.0,housewares,1
91.85,4.0,79.9,11.95,1.0,-34.0,5.0,bed_bath_table,0
84.61,1.0,66.89,17.72,1.0,-13.0,5.0,watches_gifts,0
184.77,4.0,166.33,18.44,1.0,-14.0,5.0,baby,0
537.99,8.0,470.0,67.99,1.0,0.0,3.0,housewares,0
93.68,1.0,80.1,13.58,1.0,-11.0,5.0,cool_stuff,0
72.42,2.0,58.99,13.43,1.0,-10.0,5.0,health_beauty,0
92.41,1.0,69.99,22.42,1.0,-1.0,5.0,auto,0
100.02,1.0,75.0,25.02,1.0,-19.0,5.0,signaling_and_security,0
191.28,1.0,119.98,71.3,2.0,-6.0,4.0,pet_shop,0
54.43,1.0,36.5,17.93,1.0,-12.0,2.0,housewares,1
36.24,1.0,26.9,9.34,1.0,-8.0,3.0,computers_accessories,0
80.39,1.0,66.9,13.49,1.0,-13.0,5.0,health_beauty,0
178.47,8.0,125.0,53.47,1.0,-38.0,1.0,pet_shop,1
69.03,1.0,54.9,14.13,1.0,-13.0,5.0,sports_leisure,0
126.56,1.0,109.98,16.58,2.0,-19.0,4.0,perfumery,0
107.38,4.0,98.0,9.38,1.0,-9.0,5.0,health_beauty,0
216.87,1.0,184.06,32.81,2.0,-2.0,3.0,computers_accessories,0
225.67,1.0,199.0,26.67,1.0,-27.0,4.0,computers_accessories,0
46.05,1.0,34.9,11.15,1.0,3.0,3.0,health_beauty,0
74.11,1.0,58.0,16.11,1.0,-25.0,4.0,toys,0
206.99,1.0,189.9,17.09,1.0,-9.0,5.0,computers_accessories,0
55.08,2.0,47.49,7.59,1.0,0.0,1.0,health_beauty,1
97.87,1.0,89.99,7.88,1.0,-11.0,5.0,health_beauty,0
98.79,1.0,79.0,19.79,1.0,-15.0,5.0,computers_accessories,0
43.63,1.0,34.99,8.64,1.0,-8.0,5.0,furniture_decor,0
62.01,1.0,45.9,16.11,1.0,-12.0,4.0,bed_bath_table,0
134.48,1.0,118.9,15.58,1.0,4.0,3.0,telephony,0
108.12,3.0,94.9,13.22,1.0,-11.0,4.0,housewares,0
37.61,1.0,29.9,7.71,1.0,-7.0,5.0,health_beauty,0
139.93,1.0,119.9,20.03,1.0,-22.0,5.0,sports_leisure,0
231.27,10.0,205.0,26.27,1.0,-17.0,5.0,bed_bath_table,0
48.62,1.0,39.9,8.72,1.0,-6.0,5.0,health_beauty,0
117.85,2.0,99.9,17.95,1.0,-24.0,4.0,bed_bath_table,0
31.51,1.0,23.6,7.91,1.0,-8.0,5.0,home_appliances,0
35.33,1.0,25.99,9.34,1.0,-15.0,5.0,housewares,0
56.49,5.0,38.89,17.6,1.0,-15.0,4.0,toys,0
52.78,1.0,45.0,7.78,1.0,-9.0,5.0,telephony,0
25.09,2.0,9.99,15.1,1.0,-17.0,4.0,fashion_bags_accessories,0
61.79,1.0,42.9,18.89,1.0,-14.0,4.0,sports_leisure,0
76.66,1.0,59.0,17.66,1.0,15.0,1.0,garden_tools,1
111.18,3.0,89.9,21.28,1.0,-7.0,5.0,luggage_accessories,0
94.55,3.0,79.9,14.65,1.0,-9.0,4.0,bed_bath_table,0
74.12,3.0,65.5,8.62,1.0,-11.0,4.0,health_beauty,0
69.34,1.0,60.0,9.34,1.0,-6.0,5.0,baby,0
134.58,1.0,119.8,14.78,2.0,-7.0,1.0,furniture_decor,1
36.78,1.0,23.99,12.79,1.0,3.0,2.0,health_beauty,1
494.67,8.0,439.0,55.67,1.0,-13.0,5.0,health_beauty,0
133.75,3.0,120.0,13.75,1.0,-13.0,4.0,health_beauty,0
23.06,1.0,15.19,7.87,1.0,-5.0,5.0,home_appliances,0
167.92,1.0,149.0,18.92,1.0,-15.0,5.0,auto,0
56.86,1.0,45.9,10.96,1.0,16.0,2.0,furniture_decor,1
53.51,5.0,38.4,15.11,1.0,-12.0,5.0,furniture_decor,0
329.12,6.0,284.9,44.22,1.0,-10.0,4.0,furniture_decor,0
29.38,2.0,21.99,7.39,1.0,-3.0,4.0,telephony,0
130.46,1.0,104.99,25.47,1.0,-15.0,4.0,toys,0
35.69,1.0,18.9,16.79,1.0,-21.0,5.0,electronics,0
39.6,3.0,22.0,17.6,1.0,-14.0,5.0,0,0
294.18,5.0,221.98,72.2,2.0,-14.0,4.0,health_beauty,0
145.58,1.0,106.99,38.59,1.0,-4.0,2.0,office_furniture,1
124.2,1.0,111.08,13.12,1.0,-32.0,4.0,consoles_games,0
116.82,1.0,107.9,8.92,1.0,-7.0,5.0,sports_leisure,0
31.82,1.0,12.5,19.32,1.0,-24.0,5.0,toys,0
103.5,1.0,84.0,19.5,1.0,-12.0,4.0,sports_leisure,0
76.78,3.0,69.0,7.78,1.0,-13.0,1.0,watches_gifts,1
348.77,8.0,330.0,18.77,1.0,-15.0,4.0,health_beauty,0
202.98,8.0,168.0,34.98,1.0,-15.0,5.0,watches_gifts,0
53.0,5.0,37.9,15.1,1.0,-10.0,5.0,health_beauty,0
166.99,3.0,149.97,17.02,1.0,-28.0,5.0,housewares,0
45.19,1.0,26.9,18.29,1.0,-17.0,1.0,sports_leisure,1
159.74,6.0,129.9,29.84,1.0,-26.0,5.0,pet_shop,0
155.64,1.0,98.97,56.67,3.0,-22.0,3.0,furniture_decor,0
102.03,1.0,89.9,12.13,1.0,-14.0,3.0,bed_bath_table,0
144.9,1.0,119.8,25.1,2.0,9.0,5.0,computers_accessories,1
164.66,1.0,139.8,24.86,2.0,-6.0,5.0,furniture_decor,0
64.04,2.0,45.0,19.04,1.0,0.0,1.0,construction_tools_lights,1
189.06,1.0,101.94,87.12,6.0,-21.0,5.0,housewares,0
27.84,2.0,19.9,7.94,1.0,-15.0,5.0,bed_bath_table,0
136.2,10.0,108.9,27.3,1.0,33.0,1.0,construction_tools_construction,1
89.07,1.0,65.0,24.07,1.0,-2.0,5.0,toys,0
68.35,2.0,49.9,18.45,1.0,-17.0,5.0,fashion_bags_accessories,0
147.07,2.0,109.9,37.17,1.0,-16.0,5.0,luggage_accessories,0
68.87,3.0,59.99,8.88,1.0,-14.0,4.0,health_beauty,0
143.25,6.0,111.9,31.349999999999998,2.0,-14.0,5.0,health_beauty,0
431.57,8.0,395.0,36.57,1.0,-17.0,5.0,sports_leisure,0
87.64,1.0,69.9,17.74,1.0,-7.0,5.0,bed_bath_table,0
38.58,1.0,19.99,18.59,1.0,0.0,5.0,sports_leisure,0
93.2,1.0,69.99,23.21,1.0,12.0,1.0,furniture_decor,1
134.01,10.0,98.0,36.01,1.0,-12.0,4.0,computers_accessories,0
183.93,2.0,167.0,16.93,1.0,-15.0,5.0,computers_accessories,0
131.01,1.0,119.99,11.02,1.0,-5.0,5.0,cool_stuff,0
37.77,1.0,29.99,7.78,1.0,-9.0,4.0,furniture_decor,0
54.23,1.0,39.0,15.23,1.0,-19.0,4.0,home_appliances,0
128.88,2.0,99.99,28.89,1.0,-10.0,4.0,garden_tools,0
298.77,8.0,279.9,18.87,1.0,-19.0,5.0,bed_bath_table,0
85.25,1.0,69.0,16.25,1.0,-12.0,4.0,auto,0
66.57,1.0,39.9,26.67,1.0,-43.0,3.0,furniture_decor,0
113.15,1.0,99.9,13.25,1.0,-6.0,4.0,sports_leisure,0
203.57,3.0,179.99,23.58,1.0,-8.0,4.0,garden_tools,0
297.39,9.0,279.0,18.39,1.0,-26.0,5.0,health_beauty,0
184.03,1.0,165.0,19.03,1.0,-34.0,4.0,home_appliances,0
166.59,1.0,149.0,17.59,1.0,14.0,2.0,computers_accessories,1
139.0,7.0,120.9,18.1,1.0,-16.0,5.0,toys,0
113.77,3.0,95.0,18.77,1.0,-13.0,4.0,watches_gifts,0
129.6,1.0,90.0,39.6,1.0,-25.0,5.0,furniture_decor,0
45.53,1.0,19.9,25.63,1.0,-15.0,5.0,dvds_blu_ray,0
66.6,3.0,51.49,15.11,1.0,-14.0,5.0,health_beauty,0
109.18,2.0,73.35,35.83,1.0,13.0,5.0,furniture_decor,1
466.27,3.0,429.9,36.37,1.0,-21.0,3.0,bed_bath_table,0
133.49,1.0,118.9,14.59,1.0,-17.0,5.0,luggage_accessories,0
76.17,1.0,54.99,21.18,1.0,-18.0,3.0,toys,0
86.78,1.0,0.0,0.0,0.0,0.0,1.0,0,1
101.34,2.0,84.99,16.35,1.0,-7.0,1.0,health_beauty,1
107.78,1.0,89.9,17.88,1.0,-8.0,4.0,bed_bath_table,0
66.03,1.0,46.99,19.04,1.0,-14.0,5.0,sports_leisure,0
75.53,1.0,59.9,15.63,1.0,-3.0,3.0,air_conditioning,0
31.07,3.0,16.97,14.1,1.0,-12.0,4.0,telephony,0
106.19,1.0,89.0,17.19,1.0,-12.0,5.0,watches_gifts,0
71.92,2.0,60.0,11.92,1.0,-16.0,5.0,perfumery,0
134.48,2.0,90.0,44.48,1.0,-28.0,4.0,cool_stuff,0
124.95,1.0,98.0,26.95,1.0,-20.0,1.0,health_beauty,1
27.6,1.0,12.5,15.1,1.0,-28.0,5.0,sports_leisure,0
163.06,10.0,99.0,64.06,1.0,-17.0,3.0,furniture_living_room,0
36.69,1.0,19.9,16.79,1.0,15.0,3.0,electronics,1
